,IP,START_DATE,END_DATE,MOBILE,CONDITION,SYMBOL,INFORMATION,AREA_reside,CITY_reside,AREA_youth_haifa,AREA_work,CITY_reside_1,AREA_reside_haifa,AREA_work_haifa,AREA,AREA_names,TRUST_q1,TRUST_q2,TRUST_q3,TRUST_q4,TRUST_q5,TRUST_q6,TRUST_competence,TRUST_benevolence,TRUST_integrity,TRUST_INDEX,ELABORATION_q1,ELABORATION_q2,ELABORATION_q3,ELABORATION_q4,ELABORATION_q5,ELABORATION_q2.r,ELABORATION_q5.r,ELABORATION_INDEX,MEMORY_correct,MEMORY_incorrect,MEMORY_score,ELABORATION_time,TRUST_timer,ELABORATION_time_log,WASTE_TRUST_q1,WASTE_TRUST_q2,WASTE_TRUST_q3,WASTE_TRUST_q4,WASTE_TRUST_competence,WASTE_TRUST_benevolence,WASTE_TRUST_INDEX,WASTE_ELABORATION_time,WASTE_ELABORATION_time_log,IMC_item,IMC,RELEVANCE,ENVIRONMENT_INTEREST,ENVIRONMENT_FOLLOW,ENVIRONMENT_PREFERENCE,HAIFA_knowledge_q1.1,HAIFA_knowledge_q1.2,HAIFA_knowledge_q1.3,HAIFA_knowledge_q2,HAIFA_knowledge_q3,HAIFA_knowledge_1.1,HAIFA_knowledge_1.2,HAIFA_knowledge_1.3,HAIFA_knowledge_1_score,HAIFA_knowledge_2,HAIFA_knowledge_3,GOV_EVALUATION,GOV_TRUST,IDEOLOGY,AGE,EDUCATION,INCOME,HOME,GENDER,HEBREW,LOGO_memory_item,COLOR_memory_item,SVIVA_LOGO_memory,FAKE_LOGO_memory,SVIVA_COLOR_memory,FAKE_COLOR_memory,SVIVA_LOGO_recognize_test,SVIVA_LOGO_recognize,FAKE_LOGO_recognize,SVIVA_LOGO_affect,FAKE_LOGO_affect,TIMER_total,TIMER_total_filter,REPETITION_trust,REPETITION_elaboration,REPETITION_filter,TRUST_timer_filter
515,,26/05/2017 09:17,26/05/2017 09:23,1,F,0,0,6,OTHER,1,6,OTHER,0,0,0,0 Shfela,3,4,5,6,5,4,3.5,5.5,4.5,4.5,5,3,4,6,1,5,7,5.4,2,0,2,26.81,25.411,3.325395668,4,5,5,5,4.5,5,4.75,18.706,2.980923158,9,1,6,6,4,5,15,13,14,3,2,1,0,1,2,0,2,3,4,5,25,7,2,2,1,1,0,0,NA,NA,NA,NA,1,6,NA,4,NA,5,0,0,0,0,0
516,,26/05/2017 09:20,26/05/2017 09:31,0,E,1,0,3,RISHON LEZION,1,3,RISHON LEZION,0,0,0,0 Shfela,4,4,7,7,7,6,4,7,6.5,5.833333333,4,1,4,4,5,7,3,4.4,3,0,3,31.986,31.946,3.496083229,4,4,7,7,4,7,5.5,30.158,3.439071034,9,1,5,3,1,7,15,15,15,2,2,0,0,0,0,0,2,4,4,2,22,3,2,2,1,2,3,2,NA,0,NA,1,NA,NA,1,NA,4,10,0,0,0,0,0
517,,26/05/2017 09:34,26/05/2017 09:41,0,C,0,1,4,RISHON LEZION,0,4,RISHON LEZION,0,0,0,0 Shfela,6,5,6,7,7,6,5.5,6.5,6.5,6.166666667,5,3,4,5,1,5,7,5.2,2,0,2,10.089,39.639,2.405953626,5,4,6,6,4.5,6,5.25,13.167,2.650915316,9,1,4,7,5,5,15,13,15,3,1,1,0,0,1,0,1,4,3,5,26,4,1,2,1,1,0,0,NA,NA,NA,NA,1,4,NA,4,NA,7,0,0,0,0,0
518,,26/05/2017 09:33,26/05/2017 09:56,1,B,1,1,5,RISHON LEZION,0,5,RISHON LEZION,0,0,0,0 Shfela,2,2,3,3,3,3,2,3,3,2.666666667,4,3,4,4,4,5,4,4.2,0,0,0,22.662,275.244,3.163870386,2,2,2,2,2,2,2,10.227,2.418321591,9,1,3,5,5,6,11,12,13,2,1,0,0,0,0,0,1,3,1,2,34,4,2,1,1,1,1,3,NA,0,NA,0,NA,NA,2,NA,2,23,0,0,0,0,0
519,,26/05/2017 10:52,26/05/2017 10:59,0,B,1,1,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,1,1,1,1,1,1,1,1,1,1,7,1,7,7,1,7,7,7,1,2,0,5.145,14.478,1.815638743,2,2,2,1,2,1.5,1.75,10.738,2.462831442,9,1,7,5,6,7,2,2,2,3,3,0,0,0,0,0,3,1,1,1,31,4,1,2,1,2,3,2,NA,0,NA,1,NA,NA,1,NA,7,6,0,1,0,0,0
520,,26/05/2017 11:01,26/05/2017 11:10,1,C,0,1,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,7,6,7,6,7,6,6.5,6.5,6.5,6.5,4,7,5,6,2,1,6,4.4,2,0,2,6.36,28.382,1.996059933,6,6,7,7,6,7,6.5,12.581,2.608671757,9,1,5,4,3,5,15,15,15,3,1,0,0,0,0,0,1,4,4,4,28,7,2,2,1,1,0,0,NA,NA,NA,NA,1,7,NA,7,NA,8,0,0,0,0,0
521,,28/05/2017 13:42,28/05/2017 13:47,0,A,2,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,1,1,2,2,2,2,1,2,2,1.666666667,4,4,3,7,1,4,7,5,0,0,0,3.891,18.9,1.587396782,3,2,1,3,2.5,2,2.25,10.944,2.48022906,9,1,3,4,3,6,15,15,12,3,3,0,1,1,2,0,3,2,1,7,32,7,4,1,0,1,1,1,1,NA,1,NA,NA,4,NA,5,NA,4,0,0,0,0,0
522,,28/05/2017 13:47,28/05/2017 13:51,1,B,1,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,5,4,6,6,6,4.5,5,6,5.166666667,5,4,4,5,1,4,7,5,2,0,2,5.418,24.242,1.859106543,5,6,6,5,5.5,5.5,5.5,13.98,2.706715978,9,1,4,7,6,7,15,12,15,1,2,1,0,0,1,1,2,3,2,5,24,4,3,2,0,1,2,2,NA,1,NA,1,NA,NA,2,NA,6,4,0,0,0,0,0
523,,28/05/2017 13:43,28/05/2017 13:51,0,B,1,1,2,OTHER,1,7,OTHER,0,0,0,0 Shfela,7,7,7,7,7,4,7,7,5.5,6.5,7,1,7,7,3,7,5,6.6,2,0,2,9.091,31.558,2.311643937,5,5,5,5,5,5,5,13.181,2.65190304,9,1,7,7,5,7,15,12,13,3,3,1,0,1,2,0,3,4,4,1,21,6,1,2,1,1,3,1,NA,0,NA,0,NA,NA,1,NA,7,7,0,0,0,0,0
524,,28/05/2017 13:43,28/05/2017 13:56,1,D,2,0,3,RISHON LEZION,0,7,RISHON LEZION,0,0,0,0 Shfela,5,5,6,6,6,5,5,6,5.5,5.5,7,1,7,6,1,7,7,6.8,2,0,2,58.938,60.232,4.093310695,6,5,6,6,5.5,6,5.75,59.724,4.106339007,9,1,6,5,3,6,11,15,13,3,2,0,1,0,1,0,2,3,2,2,20,4,1,2,0,1,1,1,1,NA,1,NA,NA,6,NA,6,NA,12,0,0,0,0,0
525,,28/05/2017 13:56,28/05/2017 14:02,1,C,0,1,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,5,5,4,4,3,3,5,4,3,4,2,5,2,3,1,3,7,3.4,2,0,2,4.584,28.417,1.719905365,6,6,5,5,6,5,5.5,13.514,2.675113701,9,1,3,5,5,7,15,13,15,3,1,1,0,0,1,0,1,3,2,4,24,7,NA,2,1,1,0,0,NA,NA,NA,NA,0,1,NA,4,NA,6,0,0,0,0,0
526,,28/05/2017 13:52,28/05/2017 14:04,1,E,1,0,3,PETACH TIKVA,0,8,PETACH TIKVA,0,0,0,0 Shfela,1,3,5,1,7,3,2,3,5,3.333333333,7,1,7,7,1,7,7,7,3,0,3,44.672,42.496,3.821485419,7,7,7,7,7,7,7,45.323,3.835638598,9,1,6,7,5,4,15,13,15,3,1,1,0,0,1,0,1,1,1,3,19,4,3,2,0,1,2,2,NA,1,NA,1,NA,NA,1,NA,4,11,0,0,0,0,0
527,,28/05/2017 13:55,28/05/2017 14:04,0,C,0,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,5,5,5,6,5,3,5,5.5,4,4.833333333,7,1,7,6,1,7,7,6.8,3,0,3,34.363,38.267,3.565666076,5,4,5,5,4.5,5,4.75,42.983,3.783803196,9,1,3,6,6,7,15,14,14,1,2,1,0,1,2,1,2,4,4,6,46,7,5,1,0,1,0,0,NA,NA,NA,NA,1,6,NA,5,NA,9,0,0,0,0,0
528,,28/05/2017 14:08,28/05/2017 14:17,1,E,1,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,6,7,7,7,7,7,6.5,7,7,6.833333333,4,7,4,4,3,1,5,3.6,1,1,0,8.09,15.039,2.207174908,6,6,6,7,6,6.5,6.25,46.297,3.856446869,9,1,5,4,3,5,15,15,15,3,1,0,0,0,0,0,1,6,6,2,22,4,5,1,0,1,3,1,NA,0,NA,0,NA,NA,1,NA,4,9,0,0,0,0,0
529,,28/05/2017 14:10,28/05/2017 14:17,0,B,1,1,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,3,2,3,3,3,3,2.5,3,3,2.833333333,4,4,2,4,3,4,5,3.8,0,0,0,28.053,30.724,3.369121748,5,2,2,3,3.5,2.5,3,15.339,2.793554888,9,1,1,4,2,7,15,10,10,2,1,1,0,1,2,0,1,3,3,6,51,7,3,1,0,2,3,2,NA,0,NA,1,NA,NA,2,NA,4,6,0,0,0,0,0
530,,28/05/2017 14:11,28/05/2017 14:27,0,F,0,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,1,7,7,7,7,7,4,7,7,6,7,1,7,7,1,7,7,7,3,1,2,27.023,35.704,3.333025602,4,7,6,6,5.5,6,5.75,447.298,6.10545819,9,1,1,4,1,5,15,15,15,3,2,0,0,0,0,0,2,7,7,1,29,5,3,1,0,1,0,0,NA,NA,NA,NA,0,1,NA,1,NA,15,0,0,0,0,0
531,,28/05/2017 14:21,28/05/2017 14:28,1,F,0,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,2,2,0,4.067,28.548,1.622748926,6,6,5,6,6,5.5,5.75,11.409,2.518422016,9,1,7,7,7,7,15,15,15,3,4,0,0,0,0,0,4,6,6,5,27,7,3,1,0,1,0,0,NA,NA,NA,NA,0,4,NA,6,NA,6,0,1,0,0,0
532,,28/05/2017 14:17,28/05/2017 14:28,1,D,2,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,4,4,4,4,5,5,4,4,5,4.333333333,5,3,5,4,3,5,5,4.8,3,1,2,55.388,61.412,4.03225637,5,5,5,5,5,5,5,11.838,2.552409523,9,1,6,6,6,6,14,14,14,3,3,0,0,0,0,0,3,4,4,6,47,5,1,1,0,1,1,1,1,NA,1,NA,NA,5,NA,6,NA,10,0,0,0,0,0
533,,28/05/2017 14:28,28/05/2017 14:33,0,A,2,1,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,1,1,1,1,1,1,1,1,1,1,7,1,7,7,1,7,7,7,1,0,1,13.759,15.888,2.691853066,6,5,5,5,5.5,5,5.25,10.56,2.447550863,9,1,7,6,6,7,15,12,15,2,3,1,0,0,1,0,3,4,5,4,26,7,4,1,1,1,1,1,1,NA,1,NA,NA,1,NA,6,NA,5,0,1,0,0,0
534,,28/05/2017 14:37,28/05/2017 14:46,1,B,1,1,1,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,6,6,6,5,5,5,6,5.5,5,5.5,7,1,7,7,6,7,2,6,2,1,1,59.041,33.713,4.095027662,6,6,5,5,6,5,5.5,23.934,3.216232334,9,1,7,7,5,6,15,15,15,3,3,0,0,0,0,0,3,5,4,2,29,7,2,2,0,1,1,1,NA,0,NA,0,NA,NA,4,NA,7,9,0,0,0,0,0
535,,28/05/2017 14:38,28/05/2017 14:46,0,D,2,0,4,RISHON LEZION,0,1,RISHON LEZION,0,0,0,0 Shfela,3,3,3,4,4,4,3,3.5,4,3.5,5,3,4,4,6,5,2,4,2,0,2,26.213,22.861,3.3036948,4,6,6,5,5,5.5,5.25,67.445,4.226030503,9,1,6,4,5,6,11,11,11,3,2,0,0,0,0,0,2,4,3,3,38,7,4,1,0,2,3,1,0,NA,1,NA,NA,1,NA,5,NA,8,0,0,0,0,0
536,,28/05/2017 14:39,28/05/2017 14:52,0,F,0,0,5,RISHON LEZION,0,5,RISHON LEZION,0,0,0,0 Shfela,6,5,6,6,6,5,5.5,6,5.5,5.666666667,2,5,4,3,5,3,3,3,2,2,0,8.009,167.587,2.198224078,1,5,1,1,3,1,2,11.987,2.563948857,9,1,1,1,1,1,15,2,2,3,1,1,0,1,2,0,1,6,5,6,26,6,3,1,0,1,0,0,NA,NA,NA,NA,1,7,NA,5,NA,12,0,0,0,0,0
537,,28/05/2017 14:59,28/05/2017 15:04,0,E,1,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,3,3,3,3,3,3.5,3,3,3.166666667,6,5,4,6,6,3,2,4.2,1,1,0,10.589,17.482,2.450056372,5,4,3,3,4.5,3,3.75,10.631,2.453673947,9,1,5,7,7,7,14,11,14,3,4,1,0,0,1,0,4,4,2,2,33,7,3,2,1,1,2,2,NA,1,NA,1,NA,NA,6,NA,5,4,0,0,0,0,0
538,,28/05/2017 15:05,28/05/2017 15:10,0,B,1,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,4,3,4,3,3,4,3.5,3,3.5,1,1,4,4,4,7,4,4,1,0,1,10.031,21.006,2.400709491,3,2,2,2,2.5,2,2.25,17.408,2.912785353,9,1,4,6,5,6,15,14,15,3,2,1,0,0,1,0,2,2,2,6,22,4,1,2,0,1,1,2,NA,0,NA,1,NA,NA,4,NA,6,5,0,0,0,0,0
539,,28/05/2017 15:15,28/05/2017 15:22,0,A,2,1,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,4,5,6,6,6,6,4.5,6,6,5.5,4,5,3,5,6,3,2,3.4,2,0,2,9.389,17.758,2.340747554,4,5,6,6,4.5,6,5.25,13.428,2.669170763,9,1,2,6,5,7,14,13,13,2,1,1,0,1,2,0,1,2,2,8,38,8,4,1,0,1,4,1,0,NA,1,NA,NA,1,NA,4,NA,6,0,0,0,0,0
540,,28/05/2017 15:15,28/05/2017 15:26,1,A,2,1,3,PETACH TIKVA,0,4,PETACH TIKVA,0,0,0,0 Shfela,6,5,4,4,5,2,5.5,4,3.5,4.333333333,5,4,4,4,6,4,2,3.8,0,0,0,11.557,30.828,2.530278279,5,5,5,6,5,5.5,5.25,12.95,2.635479508,9,1,3,4,3,6,15,13,15,3,1,1,0,0,1,0,1,3,2,5,40,5,3,1,0,1,3,1,0,NA,1,NA,NA,2,NA,5,NA,10,0,0,0,0,0
541,,28/05/2017 15:21,28/05/2017 15:33,1,D,2,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,5,5,5,5,6,5,5,5,5.5,5.166666667,5,4,5,5,4,4,4,4.6,0,3,0,4.305,92.006,1.668649772,5,5,6,5,5,5.5,5.25,10.055,2.402882814,9,1,5,6,6,5,13,13,13,1,2,0,0,0,0,1,2,5,5,4,37,5,1,1,0,1,1,1,1,NA,1,NA,NA,4,NA,5,NA,11,0,0,0,0,0
542,,28/05/2017 15:32,28/05/2017 15:41,1,B,1,1,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,1,1,1,1,1,1,1,1,1,1,7,1,7,7,1,7,7,7,2,0,2,34.836,32.402,3.578952975,4,2,2,1,3,1.5,2.25,41.518,3.749927516,9,1,6,5,5,7,15,13,13,2,2,1,0,1,2,0,2,1,1,6,34,7,2,1,1,2,2,1,NA,1,NA,0,NA,NA,3,NA,4,9,0,1,0,0,0
543,,28/05/2017 15:38,28/05/2017 15:44,0,C,0,1,2,QIRYAT BIALIK,1,2,QRAYOT,1,1,1,1 Haifa,2,2,7,7,2,2,2,7,2,3.666666667,7,1,4,7,1,7,7,6.4,3,0,3,25.829,25.052,3.289483392,5,4,2,2,4.5,2,3.25,24.282,3.23009268,9,1,6,5,5,4,15,10,15,3,1,1,0,0,1,0,1,2,2,8,18,3,3,2,1,1,0,0,NA,NA,NA,NA,1,7,NA,4,NA,6,0,0,0,0,0
544,,28/05/2017 15:47,28/05/2017 15:52,0,D,2,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,4,4,4,4,4,4,4,4,4,6,1,5,5,5,7,3,5.2,0,1,0,5.351,63.536,1.848612281,4,6,5,4,5,4.5,4.75,6.932,2.070905211,9,1,5,5,4,7,15,12,15,3,3,1,0,0,1,0,3,3,1,7,32,7,4,2,0,1,3,3,0,NA,0,NA,NA,6,NA,7,NA,5,0,1,0,0,0
545,,28/05/2017 16:00,28/05/2017 16:07,1,C,0,1,1,NATANIA,1,3,NATANIA,0,0,0,0 Shfela,3,3,5,5,5,5,3,5,5,4.333333333,6,2,5,6,2,6,6,5.8,2,0,2,10.28,29.429,2.423031246,4,4,3,3,4,3,3.5,11.489,2.524848257,9,1,6,5,4,5,15,15,15,3,1,0,0,0,0,0,1,3,3,2,36,5,1,2,0,1,0,0,NA,NA,NA,NA,0,1,NA,5,NA,6,0,0,0,0,0
546,,28/05/2017 16:00,28/05/2017 16:07,1,F,0,0,2,QIRYAT BIALIK,1,2,QRAYOT,1,1,1,1 Haifa,4,4,5,4,5,4,4,4.5,4.5,4.333333333,5,3,5,4,4,5,4,4.6,2,0,2,64.391,21.61,4.180384634,5,5,5,5,5,5,5,13.921,2.702769617,9,1,5,4,5,4,15,13,14,3,3,1,0,1,2,0,3,4,4,5,29,3,3,2,1,1,0,0,NA,NA,NA,NA,0,5,NA,5,NA,7,0,0,0,0,0
547,,28/05/2017 16:01,28/05/2017 16:09,0,B,1,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,3,3,5,5,4,4,3,5,4,4,6,1,6,6,3,7,5,6,2,0,2,18.288,34.047,2.959483141,5,4,5,5,4.5,5,4.75,33.272,3.534328694,9,1,6,6,6,7,14,12,12,1,3,1,0,1,2,1,3,3,3,9,40,7,4,1,0,1,3,1,NA,0,NA,0,NA,NA,1,NA,4,7,0,0,0,0,0
548,,28/05/2017 16:05,28/05/2017 16:14,0,E,1,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,1,1,1,1,1,1,1,1,1,1,7,1,7,7,1,7,7,7,3,0,3,38.463,33.64,3.675363524,2,2,7,7,2,7,4.5,51.506,3.960927449,9,1,2,5,3,7,15,13,2,1,1,1,1,1,3,1,1,5,5,4,41,5,5,1,0,1,3,2,NA,0,NA,1,NA,NA,1,NA,4,8,0,1,0,0,0
549,,28/05/2017 16:05,28/05/2017 16:17,1,E,1,0,5,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,2,4,3,3,2,3,3,3,2.5,2.833333333,2,3,3,2,2,5,6,3.6,1,1,0,2.622,16.206,1.287026359,2,1,2,2,1.5,2,1.75,3.507,1.505631744,9,1,3,1,1,2,11,13,10,3,1,0,1,1,2,0,1,3,2,4,51,8,4,1,0,1,3,2,NA,0,NA,1,NA,NA,1,NA,4,11,0,0,0,0,0
550,,28/05/2017 16:24,28/05/2017 16:32,0,E,1,0,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,5,6,5,7,6,5,5.5,6,5.5,5.666666667,6,2,5,4,1,6,7,5.6,0,1,0,5.574,24.511,1.883122475,4,5,3,2,4.5,2.5,3.5,15.959,2.830798666,9,1,6,7,7,7,14,10,13,3,3,1,0,1,2,0,3,4,2,3,26,4,1,2,0,1,3,1,NA,0,NA,0,NA,NA,1,NA,4,7,0,0,0,0,0
551,,28/05/2017 16:24,28/05/2017 16:32,0,D,2,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,4,5,5,5,5,4,5,5,4.666666667,4,5,5,5,5,3,3,4,1,0,1,5.496,12.401,1.871186603,4,5,5,5,4.5,5,4.75,7.146,2.097527009,9,1,5,5,4,5,14,13,14,3,1,1,0,0,1,0,1,3,2,6,35,5,1,2,1,1,1,1,1,NA,1,NA,NA,6,NA,4,NA,8,0,0,0,0,0
552,,28/05/2017 16:42,28/05/2017 16:48,0,C,0,1,3,NATANIA,0,6,NATANIA,0,0,0,0 Shfela,6,5,6,6,5,5,5.5,6,5,5.5,5,3,5,6,3,5,5,5.2,3,0,3,23.102,20.077,3.182294825,6,5,6,6,5.5,6,5.75,15.747,2.818219138,9,1,6,6,5,6,15,14,15,3,2,1,0,0,1,0,2,3,1,6,30,6,1,2,0,1,0,0,NA,NA,NA,NA,1,1,NA,6,NA,6,0,0,0,0,0
553,,28/05/2017 16:45,28/05/2017 16:49,1,C,0,1,4,RISHON LEZION,0,4,RISHON LEZION,0,0,0,0 Shfela,6,5,5,5,6,4,5.5,5,5,5.166666667,6,2,4,5,2,6,6,5.4,2,0,2,5.454,19.991,1.864700094,5,5,5,4,5,4.5,4.75,8.744,2.276651711,9,1,4,7,6,6,15,15,15,3,3,0,0,0,0,0,3,5,5,2,18,4,3,2,0,1,0,0,NA,NA,NA,NA,1,6,NA,5,NA,4,0,0,0,0,0
554,,28/05/2017 16:45,28/05/2017 16:50,0,A,2,1,3,PETACH TIKVA,0,6,PETACH TIKVA,0,0,0,0 Shfela,6,6,6,6,6,5,6,6,5.5,5.833333333,6,1,7,7,1,7,7,6.8,3,0,3,18.059,20.339,2.947539431,5,6,5,6,5.5,5.5,5.5,24.848,3.252233229,9,1,3,5,4,6,15,15,13,3,2,0,1,1,2,0,2,5,5,3,27,7,1,2,0,1,1,1,1,NA,1,NA,NA,4,NA,6,NA,5,0,0,0,0,0
555,,28/05/2017 16:44,28/05/2017 16:50,1,B,1,1,3,PETACH TIKVA,0,5,PETACH TIKVA,0,0,0,0 Shfela,5,5,5,5,5,6,5,5,5.5,5.166666667,4,4,4,3,3,4,5,4,3,0,3,14.525,40.969,2.742451628,6,5,6,6,5.5,6,5.75,18.888,2.990116535,9,1,3,3,4,7,14,14,14,1,1,0,0,0,0,1,1,3,3,3,33,7,4,1,0,1,2,2,NA,1,NA,1,NA,NA,2,NA,6,5,0,0,0,0,0
556,,28/05/2017 16:45,28/05/2017 16:50,1,A,2,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,3,6,5,4,4,3.5,5.5,4,4.333333333,4,3,3,4,5,5,3,3.8,0,0,0,1.687,12.794,0.98842533,4,7,3,3,5.5,3,4.25,1.973,1.089571544,9,1,3,2,5,2,12,14,14,1,1,0,0,0,0,1,1,5,4,5,19,4,3,2,0,1,1,1,1,NA,1,NA,NA,1,NA,3,NA,5,0,0,0,0,0
557,,28/05/2017 16:46,28/05/2017 16:51,1,D,2,0,4,RISHON LEZION,0,4,RISHON LEZION,0,0,0,0 Shfela,1,1,1,1,1,1,1,1,1,1,4,2,3,3,3,6,5,4.2,0,0,0,6.866,18.372,2.062549674,2,2,2,2,2,2,2,3.592,1.524315659,9,1,2,4,4,6,15,15,15,1,2,0,0,0,0,1,2,1,1,5,29,5,3,1,0,1,1,1,1,NA,1,NA,NA,1,NA,3,NA,5,0,1,0,0,0
558,,28/05/2017 16:46,28/05/2017 16:51,0,C,0,1,3,PETACH TIKVA,0,4,PETACH TIKVA,0,0,0,0 Shfela,2,3,3,2,2,2,2.5,2.5,2,2.333333333,6,2,6,6,2,6,6,6,3,0,3,21.543,23.095,3.115424596,5,5,5,5,5,5,5,33.712,3.547085448,9,1,5,5,4,6,15,13,15,3,3,1,0,0,1,0,3,3,1,8,33,8,5,1,0,1,0,0,NA,NA,NA,NA,1,5,NA,5,NA,5,0,0,0,0,0
559,,28/05/2017 16:46,28/05/2017 16:51,1,F,0,0,4,NATANIA,0,4,NATANIA,0,0,0,0 Shfela,4,4,5,5,5,4,4,5,4.5,4.5,4,6,2,3,4,2,4,3,1,2,0,6.41,25.685,2.002830439,5,4,5,5,4.5,5,4.75,10.398,2.433437901,9,1,4,6,5,5,15,15,15,2,4,0,0,0,0,0,4,4,5,2,48,3,3,1,0,1,0,0,NA,NA,NA,NA,1,6,NA,5,NA,5,0,0,0,0,0
560,,28/05/2017 16:45,28/05/2017 16:51,0,F,0,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,6,6,3,5,5,3,6,4,4,4.666666667,5,5,3,4,2,3,6,4.2,0,2,0,5.841,20.92,1.92293392,5,4,2,3,4.5,2.5,3.5,22.366,3.151281974,9,1,5,7,5,7,15,12,13,1,3,1,0,1,2,1,3,4,3,6,25,6,4,1,0,2,0,0,NA,NA,NA,NA,1,5,NA,2,NA,6,0,0,0,0,0
561,,28/05/2017 16:46,28/05/2017 16:51,1,B,1,1,3,RISHON LEZION,0,4,RISHON LEZION,0,0,0,0 Shfela,7,5,7,7,6,6,6,7,6,6.333333333,4,6,3,5,5,2,3,3.4,1,0,1,7.044,23.781,2.084926472,5,5,6,5,5,5.5,5.25,13.626,2.682800767,9,1,4,5,4,7,15,12,13,3,1,1,0,1,2,0,1,4,4,6,27,4,3,2,0,1,1,2,NA,0,NA,1,NA,NA,1,NA,4,5,0,0,0,0,0
562,,28/05/2017 16:46,28/05/2017 16:52,0,B,1,1,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,5,3,6,6,6,4,4,6,5,5,5,3,4,5,4,5,4,4.6,1,0,1,4.33,29.065,1.673351238,4,3,5,6,3.5,5.5,4.5,6.806,2.054892669,9,1,4,4,4,4,15,11,11,2,1,1,0,1,2,0,1,4,5,6,52,5,3,1,0,1,1,1,NA,0,NA,0,NA,NA,1,NA,4,5,0,0,0,0,0
563,,28/05/2017 16:47,28/05/2017 16:52,0,C,0,1,3,NATANIA,0,2,NATANIA,0,1,1,1 Haifa,5,5,7,6,4,4,5,6.5,4,5.166666667,7,2,6,6,2,6,6,6.2,3,0,3,18.814,22.555,2.986388759,6,5,6,6,5.5,6,5.75,31.927,3.49429299,9,1,7,5,4,5,15,15,14,3,1,0,1,1,2,0,1,5,5,3,22,7,3,2,0,1,0,0,NA,NA,NA,NA,1,6,NA,5,NA,5,0,0,0,0,0
564,,28/05/2017 16:44,28/05/2017 16:53,0,D,2,0,4,PETACH TIKVA,0,5,PETACH TIKVA,0,0,0,0 Shfela,5,6,6,6,6,6,5.5,6,6,5.833333333,4,6,2,2,2,2,6,3.2,1,2,0,65.599,25.264,4.198689562,5,7,6,5,6,5.5,5.75,10.858,2.473002745,9,1,3,5,5,6,15,15,15,3,2,0,0,0,0,0,2,5,7,6,42,7,3,1,0,1,1,1,1,NA,1,NA,NA,2,NA,7,NA,8,0,0,0,0,0
565,,28/05/2017 16:46,28/05/2017 16:53,0,A,2,1,4,PETACH TIKVA,0,4,PETACH TIKVA,0,0,0,0 Shfela,1,1,1,1,1,1,1,1,1,1,6,2,6,7,1,6,7,6.4,2,1,1,19.036,32.493,2.997530655,1,1,1,1,1,1,1,18.236,2.956783523,9,1,7,1,1,1,15,15,15,3,2,0,0,0,0,0,2,5,2,4,50,5,3,1,0,1,1,1,1,NA,1,NA,NA,1,NA,1,NA,6,0,1,0,0,0
566,,28/05/2017 16:45,28/05/2017 16:53,0,B,1,1,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,3,3,5,5,5,5,3,5,5,4.333333333,4,2,4,4,2,6,6,4.8,3,0,3,32.756,24.914,3.519158179,4,4,5,5,4,5,4.5,48.421,3.900375435,9,1,5,6,5,6,13,13,10,1,1,0,1,1,2,1,1,4,4,3,40,8,4,1,0,2,1,3,NA,0,NA,0,NA,NA,2,NA,3,8,0,0,0,0,0
