"","IP","USER_ID","START_DATE","END_DATE","TIMER_total","FINISHED","MOBILE","ENVIRONMENT_INTEREST","ENVIRONMENT_FOLLOW","ENVIRONMENT_PREFERENCE","GOV_EVALUATION","GOV_TRUST","IDEOLOGY","CHILDREN","CHILDREN_young","FACTORIES_relatives","AGE","EDUCATION","INCOME","HOME","GENDER","HEBREW","RELEVANCE_exp","SYMBOL","SYMBOL_bi","t1","AIR_order","WASTE_order","INFORMATION_air","INFORMATION_waste","CONDITION_air","CONDITION_waste","AREA_reside","CITY_reside_raw","CITY_reside_he","CITY_reside_en","AREA_work","CITY_reside_youth","AREA_reside_haifa","AREA_work_haifa","AREA","AREA_names","TRUST_air_q1","TRUST_air_q2","TRUST_air_q3","TRUST_air_q4","TRUST_air_q5","TRUST_air_q6","TRUST_air_competence","TRUST_air_benevolence","TRUST_air_integrity","TRUST_air_INDEX","TRUST_air_timer","TRUST_waste_q1","TRUST_waste_q2","TRUST_waste_q3","TRUST_waste_q4","TRUST_waste_q5","TRUST_waste_q6","TRUST_waste_competence","TRUST_waste_benevolence","TRUST_waste_integrity","TRUST_waste_INDEX","TRUST_waste_timer","IMC_item","IMC","ELABORATION_air_q1","ELABORATION_air_q2","ELABORATION_air_q3","ELABORATION_air_q4","ELABORATION_air_q5","ELABORATION_air_q2.r","ELABORATION_air_q5.r","ELABORATION_air_INDEX","ELABORATION_air_INDEX_01","ELABORATION_waste_q1","ELABORATION_waste_q2","ELABORATION_waste_q3","ELABORATION_waste_q4","ELABORATION_waste_q5","ELABORATION_waste_q2.r","ELABORATION_waste_q5.r","ELABORATION_waste_INDEX","ELABORATION_waste_INDEX_01","ELABORATION_air_time","ELABORATION_waste_time","ELABORATION_air_time_log","ELABORATION_waste_time_log","ELABORATION_total_time_log","MEMORY_air_correct","MEMORY_air_incorrect","MEMORY_air_score","MEMORY_waste_correct","MEMORY_waste_incorrect","MEMORY_waste_score","MEMORY_total","RELEVANCE_air_obs","RELEVANCE_waste_obs","RECOGNIZE_waste_real","RECOGNIZE_air_real","RECOGNIZE_SVIVA_logo","AFFECT_waste_real","AFFECT_air_real","AFFECT_waste_fake","AFFECT_air_fake","SYMBOL_n","INFORMATION_air_n","RELEVANCE_exp_n","INFORMATION_waste_n","REPETITION_elaboration","RELEVANCE_exp_treat_text","RELEVANCE_exp_control_text","WITHIN_DELTA"
"650","87.69.92.6",246439,2018-01-29 12:56:00,2018-01-29 13:06:00,10,1,1,4,3,6,3,3,5,0,0,1,30,6,2,2,1,2,1,"1",1," Mobile_air b    ",1,2,1,0,"B","E",2,"חיפה ","חיפה","HAIFA",2,"נצרת עלית",1,1,1,"Haifa-Bay",5,5,5,5,5,5,5,5,5,5,37.409,4,3,3,3,4,3,3.5,3,3.5,3.33333333333333,44.408,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,6,5,2,3,2.8,2,46.23,50.284,3.85502928390803,3.93737881269045,4.57999595743937,NA,NA,NA,2,0,2,2,6,5,1,6,3,5,5,4,3,"1 fake symbols","1 strong policy","1 treatment","0 weak policy",0,"זיהום אויר / ים מלוכלך","",1.66666666666667
"651","77.126.42.100",298516,2018-01-29 13:03:00,2018-01-29 13:10:00,7,1,1,NA,NA,NA,2,2,4,1,1,0,36,3,1,2,1,1,0,"2",2,"Mobile_air a     ",1,2,1,0,"A","D",2," קרית מוצקין","קרית מוצקין","QIRYAT MOZKIN",2,"קרית מוצקין",1,1,1,"Haifa-Bay",4,4,5,5,5,5,4,5,5,4.66666666666667,46.057,3,4,3,5,4,4,3.5,4,4,3.83333333333333,23.011,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,6,6,4,2,3.6,3,19.979,17.76,3.04352193738984,2.93172694357808,3.65684684453262,NA,NA,NA,0,2,0,0,7,3,2,1,2,7,7,NA,NA,"2 Real symbols","1 strong policy","0 control","0 weak policy",0,"","משכורת גבוהה יותר והכרתת המקצוע",0.833333333333333
"652","93.173.5.146",232047,2018-01-29 13:07:00,2018-01-29 13:14:00,7,1,1,5,5,7,3,2,4,1,1,0,33,7,3,1,1,2,1,"2",2,"Mobile_waste a     ",2,1,0,1,"D","A",2,"קרית ים ","קרית ים","QIRYAT YAM",2,"עכו",1,1,1,"Haifa-Bay",1,1,1,1,1,1,1,1,1,1,24.54,4,4,4,4,4,3,4,4,3.5,3.83333333333333,24.977,"009",1,1,4,3,3,5,4,3,2.8,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.395,8.99,1.85551643503081,2.30158459266046,2.73339300877401,1,2,0,NA,NA,NA,0,7,7,2,3,1,6,2,NA,NA,"2 Real symbols","0 weak policy","1 treatment","1 strong policy",0,"זיהום אוויר חיפה כימיקלים","",2.83333333333333
"653","2.55.176.73",24504,2018-01-29 12:54:00,2018-01-29 13:19:00,25,1,1,NA,NA,NA,5,5,2,0,0,1,27,7,2,2,1,1,0,"1",1," Mobile waste b    ",2,1,0,1,"E","B",2," קרית אתא","קרית אתא","QIRYAT ATA",2,"קרית אתא",1,1,1,"Haifa-Bay",7,6,6,7,6,6,6.5,6.5,6,6.33333333333333,6.949,6,6,6,6,6,6,6,6,6,6,239.667,"009",1,1,5,6,5,5,3,3,3.6,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.292,7.013,2.3313668944195,2.08106522279593,2.85099547708731,1,0,1,NA,NA,NA,1,7,7,1,1,1,4,5,4,3,"1 fake symbols","0 weak policy","0 control","1 strong policy",0,"","ץעסוקה",-0.333333333333333
"654","91.199.69.254",422412,2018-01-29 13:15:00,2018-01-29 13:19:00,4,1,0,3,6,7,7,7,7,1,0,1,20,3,1,2,0,1,1,"0",1,"     air c",1,2,1,0,"C","F",2,"קריית מוצקין ","קרית מוצקין","QIRYAT MOZKIN",2,"קריית מוצקין",1,1,1,"Haifa-Bay",7,7,5,6,5,2,7,5.5,3.5,5.33333333333333,16.956,7,7,6,6,6,4,7,6,5,6,9.537,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,7,7,1,1,4.2,3.5,3.883,2.688,1.58575978507952,1.30508430569435,2.02432515912117,NA,NA,NA,0,0,0,0,1,1,7,1,2,7,1,NA,NA,"0 no symbols","1 strong policy","1 treatment","0 weak policy",0,"חנייה ","",-0.666666666666667
"655","192.116.190.142",219260,2018-01-29 13:01:00,2018-01-29 13:25:00,24,1,0,5,4,5,3,2,5,1,1,0,31,4,3,1,0,1,1,"1",1,"    air e ",1,2,0,1,"E","B",2,"קרית מוצקין ","קרית מוצקין","QIRYAT MOZKIN",2,"קרית חיים",1,1,1,"Haifa-Bay",4,4,4,4,4,4,4,4,4,4,36.417,4,4,4,4,4,4,4,4,4,4,5.632,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,4,3,4,3.8,3.75,15.989,8.338,2.83256607579978,2.23409209654875,3.23187102036301,NA,NA,NA,0,0,0,0,7,7,1,5,2,6,7,4,4,"1 fake symbols","0 weak policy","1 treatment","1 strong policy",0,"פחי זבל, כלבים משוטטים, אין כלל פיקוח על צואה של כלבים.","",0
"656","62.90.100.59",298517,2018-01-29 13:25:00,2018-01-29 13:31:00,6,1,0,5,4,4,3,3,3,1,1,0,29,4,4,2,1,2,1,"1",1,"    waste e ",2,1,1,0,"B","E",2,"קרית ביאליק ","קרית ביאליק","QIRYAT BIALIK",2,"קרית ביאליק",1,1,1,"Haifa-Bay",5,5,5,5,5,4,5,5,4.5,4.83333333333333,22.45,4,5,4,4,5,4,4.5,4,4.5,4.33333333333333,30.577,"09",1,7,1,7,7,1,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.466,4.837,3.31294887610809,1.76421696622165,3.47516010517257,2,0,2,NA,NA,NA,2,7,1,1,2,4,3,4,4,5,"1 fake symbols","1 strong policy","1 treatment","0 weak policy",0,"בתי זיקוק","",0.5
"657","82.80.144.45",353355,2018-01-29 13:29:00,2018-01-29 13:34:00,5,1,0,NA,NA,NA,3,3,5,1,1,0,43,3,2,2,0,1,0,"2",2,"   waste d  ",2,1,1,0,"A","D",2," חיפה","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",3,4,4,4,4,4,3.5,4,4,3.83333333333333,7.843,3,5,5,5,5,5,4,5,5,4.66666666666667,27.709,"09",1,3,6,6,5,1,2,7,4.6,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.434,6.291,2.00606407187506,1.98664071082429,2.61921898739559,2,0,2,NA,NA,NA,2,4,3,2,4,1,3,2,NA,NA,"2 Real symbols","1 strong policy","0 control","0 weak policy",0,"","תעסוקה",-0.833333333333333
"658","84.108.251.139",236029,2018-01-31 16:12:00,2018-01-31 16:19:00,7,1,0,NA,NA,NA,4,4,3,0,0,0,23,4,4,2,1,1,0,"0",1,"     waste c",2,1,0,1,"F","C",2," מוצקין","קרית מוצקין","QIRYAT MOZKIN",2,"מוצקין",1,1,1,"Haifa-Bay",3,5,6,6,3,3,4,6,3,4.33333333333333,31.228,5,5,5,5,3,3,5,5,3,4.33333333333333,31.153,"09",1,4,5,3,4,5,3,3,3.4,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.799,9.622,2.75994664689071,2.36292732200021,3.23557560409061,1,2,0,NA,NA,NA,0,6,3,4,6,1,6,6,NA,NA,"0 no symbols","0 weak policy","0 control","1 strong policy",0,"","העלאת המשכורות. / הכרה בעובד סוציאלי כמקצוע מקדם לשינוי חברתי.",0
"659","84.229.243.190",38877,2018-01-31 16:11:00,2018-01-31 16:25:00,14,1,0,NA,NA,NA,3,2,2,0,0,0,35,7,1,1,1,1,0,"1",1,"    air e ",1,2,0,1,"E","B",2," חיפה","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",1,1,1,1,1,1,1,1,1,1,39.674,3,3,2,2,2,2,3,2,2,2.33333333333333,40.607,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,5,6,1,7,7,6.4,6.5,42.941,30.47,3.78284782500428,3.44903471107632,4.30960378037276,NA,NA,NA,0,0,0,0,7,1,2,5,6,4,2,4,2,"1 fake symbols","0 weak policy","0 control","1 strong policy",0,"","יותר אפשרויות/ מקומות  תעסוקה, תנאי העסקה הולמים ושכר הוגן.",1.33333333333333
"660","192.114.105.254",340840,2018-01-31 16:26:00,2018-01-31 16:34:00,8,1,0,6,6,5,5,4,4,0,0,0,25,7,3,2,1,1,1,"2",2,"   air d  ",1,2,0,1,"D","A",2,"קרית אתא ","קרית אתא","QIRYAT ATA",2,"קרית אתא",1,1,1,"Haifa-Bay",1,3,3,3,2,4,2,3,3,2.66666666666667,41.057,4,4,4,5,5,4,4,4.5,4.5,4.33333333333333,30.095,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,7,2,7,6,6.4,6.25,26.169,7.612,3.30207661746096,2.15315657950212,3.54907126066921,NA,NA,NA,0,1,0,0,7,5,1,2,1,5,2,NA,NA,"2 Real symbols","0 weak policy","1 treatment","1 strong policy",0,"יותר חברתית - אלימות מזעזעת בתי הספר / אבל כבישים , ויותר השקעה בשדרות בחיצוניות של העיר .","",1.66666666666667
"661","77.127.139.198",222627,2018-01-31 16:34:00,2018-01-31 16:39:00,5,1,1,NA,NA,NA,2,2,6,0,0,0,27,7,2,1,1,1,0,"0",1,"  Mobile_waste f   ",2,1,1,0,"C","F",2," חיפה","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",2,2,2,2,2,2,2,2,2,2,10.739,3,3,2,2,2,2,3,2,2,2.33333333333333,29.356,"009",1,1,3,6,4,3,5,5,4.2,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,29.568,1.50407739677627,3.4199537101446,3.52835852727883,0,1,0,NA,NA,NA,0,3,5,5,4,1,4,4,NA,NA,"0 no symbols","1 strong policy","0 control","0 weak policy",0,"","כסף",-0.333333333333333
"662","89.139.136.211",221079,2018-01-31 16:35:00,2018-01-31 16:40:00,5,1,1,NA,NA,NA,1,1,3,1,0,NA,60,4,3,1,0,2,0,"1",1," Mobile waste b    ",2,1,0,1,"E","B",1," קרית ים","קרית ים","QIRYAT YAM",2,"אודסה",1,1,1,"Haifa-Bay",5,5,4,5,4,5,5,4.5,4.5,4.66666666666667,7.475,5,5,5,5,4,5,5,5,4.5,4.83333333333333,12.597,"009",1,1,5,4,5,5,3,3,3.2,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.143,17.638,2.09715866248499,2.92520250736346,3.24963778651824,1,1,0,NA,NA,NA,0,5,5,1,1,3,5,4,5,5,"1 fake symbols","0 weak policy","0 control","1 strong policy",0,"","כסך",0.166666666666666
"663","37.142.0.89",386876,2018-01-31 16:34:00,2018-01-31 16:41:00,7,1,0,NA,NA,NA,4,4,3,0,0,0,38,3,4,2,0,1,0,"1",1,"    air b ",1,2,1,0,"B","E",2," חיפה","חיפה","HAIFA",2,"קרית אתא",1,1,1,"Haifa-Bay",5,5,5,6,6,6,5,5.5,6,5.5,22.093,5,6,6,6,6,6,5.5,6,6,5.83333333333333,13.062,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,4,3,3,5,3.8,3.75,3.116,3.606,1.4148818179718,1.52735980139849,2.04407339784204,NA,NA,NA,0,2,0,0,7,5,3,5,4,5,6,4,4,"1 fake symbols","1 strong policy","0 control","0 weak policy",0,"","התחום שלי נראה לי מעניין מספיק בכדי שאנשים ירצו לעסוק בו",-0.333333333333333
"664","79.176.33.200",135261,2018-01-31 16:34:00,2018-01-31 16:41:00,7,1,1,4,4,4,4,4,4,1,1,1,42,7,3,1,0,1,1,"2",2,"Mobile_air d     ",1,2,0,1,"D","A",2,"קרית ביאליק ","קרית ביאליק","QIRYAT BIALIK",1,"קרית חיים",1,0,1,"Haifa-Bay",3,4,3,3,3,4,3.5,3,3.5,3.33333333333333,35.805,5,5,4,4,4,5,5,4,4.5,4.5,27.743,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,3,4,4,4,3.4,3.5,27.106,7.834,3.33598307667855,2.17860791317433,3.58185088135541,NA,NA,NA,2,0,2,2,3,4,6,4,2,5,4,NA,NA,"2 Real symbols","0 weak policy","1 treatment","1 strong policy",0,"בתי זיקוק","",1.16666666666667
"665","213.8.63.3",388306,2018-01-31 16:34:00,2018-01-31 16:41:00,7,1,0,7,6,7,4,4,5,1,0,1,40,8,4,1,0,2,1,"2",2,"   waste d  ",2,1,1,0,"A","D",2,"חיפה ","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",3,2,1,2,1,1,2.5,1.5,1,1.66666666666667,24.498,5,5,4,5,4,4,5,4.5,4,4.5,41.582,"09",1,6,2,6,6,2,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.328,8.608,1.84498423046535,2.26259608477768,2.70377440623942,2,1,1,NA,NA,NA,1,6,6,7,7,3,6,5,NA,NA,"2 Real symbols","1 strong policy","1 treatment","0 weak policy",0,"זיהום אויר מאיזור תעשייה","",-2.83333333333333
"666","94.188.139.79",241576,2018-01-31 16:34:00,2018-01-31 16:41:00,7,1,0,6,5,6,4,3,5,0,0,0,28,4,2,2,0,1,1,"2",2,"   air a  ",1,2,1,0,"A","D",2,"חיפה ","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",5,5,4,6,6,4,5,5,5,5,25.879,6,5,5,5,6,6,5.5,5,6,5.5,50.583,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,5,4,3,3.6,3.5,3.486,2.777,1.50096143609802,1.32893004373032,1.98279296662403,NA,NA,NA,0,2,0,0,7,4,5,4,7,4,2,NA,NA,"2 Real symbols","1 strong policy","1 treatment","0 weak policy",0,"המפעלים הפטרוכימים","",-0.5
"667","2.53.9.107",386509,2018-01-31 16:35:00,2018-01-31 16:41:00,6,1,1,NA,NA,NA,4,1,4,1,1,1,29,5,1,2,1,1,0,"2",2,"Mobile_waste a     ",2,1,0,1,"D","A",2," קרית ים","קרית ים","QIRYAT YAM",2,"קרית ים",1,1,1,"Haifa-Bay",4,4,5,5,3,2,4,5,2.5,3.83333333333333,25.924,7,6,7,7,7,5,6.5,7,6,6.5,21.48,"009",1,1,6,6,6,6,2,2,3.4,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2.142,0.559615787935423,1.14485953983343,1.35892316432376,0,1,0,NA,NA,NA,0,7,7,5,5,4,7,5,NA,NA,"2 Real symbols","0 weak policy","0 control","1 strong policy",0,"","לימודי טכנאים יג יד",2.66666666666667
"668","84.229.62.31",366408,2018-01-31 16:34:00,2018-01-31 16:41:00,7,1,1,3,4,5,4,4,4,0,0,0,34,7,5,2,0,2,1,"1",1," Mobile_waste e    ",2,1,1,0,"B","E",2,"חיפה ","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",4,4,5,4,4,4,4,4.5,4,4.16666666666667,12.218,3,3,3,3,3,3,3,3,3,3,31.903,"009",1,1,5,2,5,5,3,3,2.8,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.184,35.991,3.71804983141372,3.61067463981255,4.34607557038822,2,0,2,NA,NA,NA,2,5,4,1,2,3,4,5,4,5,"1 fake symbols","1 strong policy","1 treatment","0 weak policy",0,"מיכלי אמוניה, מפעלים ","",1.16666666666667
"669","46.117.171.46",159203,2018-01-31 16:34:00,2018-01-31 16:41:00,7,1,0,4,3,6,4,5,5,1,0,0,71,7,1,1,0,1,1,"0",1,"     air c",1,2,1,0,"C","F",2,"haifa ","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",4,6,7,7,5,5,5,7,5,5.66666666666667,34.432,5,6,7,7,6,5,5.5,7,5.5,6,31.691,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,6,3,2,5,4.4,4,7.336,7.834,2.12058348501101,2.17860791317433,2.78315767358902,NA,NA,NA,0,1,0,0,5,5,6,5,3,6,3,NA,NA,"0 no symbols","1 strong policy","1 treatment","0 weak policy",0,"מפרץ חיפה","",-0.333333333333333
"670","134.191.232.69",212682,2018-01-31 16:35:00,2018-01-31 16:42:00,7,1,0,5,5,6,5,5,5,0,0,0,25,8,1,2,1,1,1,"0",1,"     air f",1,2,0,1,"F","C",2,"נשר ","נשר","NESHER",2,"ראשון לציון",1,1,1,"Haifa-Bay",3,4,2,2,4,4,3.5,2,4,3.16666666666667,23.829,6,6,6,6,6,6,6,6,6,6,6.106,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,5,6,3,5,5,5.6,5.5,14.78,96.192,2.75874331541773,4.57668840355244,4.71824884003988,NA,NA,NA,0,0,0,0,3,5,2,3,2,6,6,NA,NA,"0 no symbols","0 weak policy","1 treatment","1 strong policy",0,"מפעלים","",2.83333333333333
"671","132.69.195.97",274896,2018-01-31 16:34:00,2018-01-31 16:42:00,8,1,0,5,5,5,2,2,5,0,0,1,42,4,1,2,1,1,1,"1",1,"    waste b ",2,1,0,1,"E","B",2,"קרית אתא ","קרית אתא","QIRYAT ATA",2,"קרית אתא",1,1,1,"Haifa-Bay",7,7,7,7,7,7,7,7,7,7,8.387,7,7,7,7,7,7,7,7,7,7,20.03,"09",1,7,1,7,7,1,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.178,8.434,1.42983266313437,2.24432018486207,2.53464874168281,1,1,0,NA,NA,NA,0,7,7,1,7,7,7,7,7,5,"1 fake symbols","0 weak policy","1 treatment","1 strong policy",0,"שהעיר מתחרדת, אין אפשרות לפתוח עסקי בילוי בשבת, הנוער החילוני מקבל תקציב דל יותר מהנוער הדתי, לעשות פעילויות רחבות יותר לנוער החילוני ולהשקיע בלמידה שלו יותר ובגיוס לצהל. / הדגש בקרית אתא הוא יותר ברחובות שסביב המגורים של ראש העיר וסביב המגורים של הדתיים ופחות של החילוניים.","",0
"672","5.29.155.138",83606,2018-01-31 16:37:00,2018-01-31 16:42:00,5,1,0,NA,NA,NA,3,3,7,1,0,1,53,8,2,1,0,1,0,"0",1,"     waste f",2,1,1,0,"C","F",2," חיפה","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",2,2,2,2,2,2,2,2,2,2,15.012,3,2,1,2,2,2,2.5,1.5,2,2,23.181,"09",1,3,5,5,4,1,3,7,4.4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.624,13.277,1.89069941708296,2.65864985080708,2.99076998172418,1,0,1,NA,NA,NA,1,7,4,3,6,3,5,5,NA,NA,"0 no symbols","1 strong policy","0 control","0 weak policy",0,"","שכר הוגן",0
"673","2.55.6.7",408883,2018-01-31 16:34:00,2018-01-31 16:42:00,8,1,1,NA,NA,NA,4,5,3,1,1,NA,27,7,4,1,1,1,0,"2",2,"Mobile_air d     ",1,2,0,1,"D","A",1," חיפה","חיפה","HAIFA",2,"טבריה",1,1,1,"Haifa-Bay",3,4,6,6,5,5,3.5,6,5,4.83333333333333,36.999,4,4,6,6,5,5,4,6,5,5,21.162,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,4,3,4,3.2,3,7.637,3.514,2.15605530029815,1.50718367839534,2.49741147092647,NA,NA,NA,1,1,0,0,5,5,7,7,4,6,5,NA,NA,"2 Real symbols","0 weak policy","0 control","1 strong policy",0,"","ידע נוסף",0.166666666666667
"674","79.180.127.196",26416,2018-01-31 16:36:00,2018-01-31 16:42:00,6,1,0,6,5,5,4,4,2,0,0,NA,22,6,3,2,1,2,1,"1",1,"    waste e ",2,1,1,0,"B","E",3,"נתניה ","נתניה","NATANIA",2,"נתניה",0,1,1,"Haifa-Bay",5,4,4,5,3,3,4.5,4.5,3,4,20.899,6,5,6,6,5,5,5.5,6,5,5.5,27.068,"09",1,3,5,4,4,3,3,5,3.8,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.553,8.393,2.60660792503388,2.23996473101238,3.08858489056861,2,0,2,NA,NA,NA,2,7,7,7,4,7,4,2,4,3,"1 fake symbols","1 strong policy","1 treatment","0 weak policy",0,"חוסר ניקיון","",-1.5
"675","46.19.86.120",425108,2018-01-31 16:34:00,2018-01-31 16:42:00,8,1,1,NA,NA,NA,4,4,3,1,0,1,49,4,2,2,0,1,0,"1",1," Mobile_waste e    ",2,1,1,0,"B","E",2," חיפה","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",5,5,4,4,3,3,5,4,3,4,30.437,6,5,5,5,6,6,5.5,5,6,5.5,32.025,"009",1,1,6,4,5,5,2,3,3,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.135,9.968,2.096175740671,2.39498194226001,2.89607767039381,2,0,2,NA,NA,NA,2,7,5,3,3,3,5,5,6,5,"1 fake symbols","1 strong policy","0 control","0 weak policy",0,"","משכורת",-1.5
"676","213.57.251.116",242799,2018-01-31 16:34:00,2018-01-31 16:43:00,9,1,1,NA,NA,NA,6,6,5,1,1,0,48,5,4,1,0,1,0,"1",1," Mobile_air e    ",1,2,0,1,"E","B",2," קרית באליק","קרית ביאליק","QIRYAT BIALIK",2,"חיפה",1,1,1,"Haifa-Bay",5,5,5,5,6,6,5,5,6,5.33333333333333,32.092,5,5,5,5,6,6,5,5,6,5.33333333333333,27.771,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,3,5,5,3.2,3.5,70.564,17.336,4.27059215422758,2.90886634053233,4.48751214251986,NA,NA,NA,1,1,0,0,6,5,3,7,4,5,5,5,4,"1 fake symbols","0 weak policy","0 control","1 strong policy",0,"","גימלאי",0
"677","2.55.51.1",218483,2018-01-31 16:38:00,2018-01-31 16:43:00,5,1,1,NA,NA,NA,3,3,6,1,1,NA,30,8,NA,2,1,1,0,"0",1,"  Mobile_waste f   ",2,1,1,0,"C","F",3," פתח תקווה","פתח תקווה","PETACH TIKVA",3,"פתח תקווה",0,0,0,"Center",3,6,4,5,5,3,4.5,4.5,4,4.33333333333333,25.112,4,5,6,5,5,4,4.5,5.5,4.5,4.83333333333333,28.511,"009",1,1,5,2,6,5,3,3,3,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.008,20.951,3.09140602362227,3.08881269657,3.76024617246227,1,0,1,NA,NA,NA,1,1,4,2,1,6,6,4,NA,NA,"0 no symbols","1 strong policy","0 control","0 weak policy",0,"","יותר עבודות ומשכורות יותר גבוהות",-0.5
"678","84.109.13.101",38438,2018-01-31 16:38:00,2018-01-31 16:43:00,5,1,0,4,4,5,2,2,5,1,0,1,60,6,2,1,1,1,1,"0",1,"     air f",1,2,0,1,"F","C",2,"חיפה ","חיפה","HAIFA",2,"פתח תיקוה",1,1,1,"Haifa-Bay",5,5,5,5,4,4,5,5,4,4.66666666666667,21.654,4,4,4,5,4,5,4,4.5,4.5,4.33333333333333,15.422,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,5,4,3,3.6,3.5,33.605,4.887,3.54399818029383,1.77274653004612,3.6760981197492,NA,NA,NA,0,1,0,0,6,5,1,5,1,4,4,NA,NA,"0 no symbols","0 weak policy","1 treatment","1 strong policy",0,"זיהום","",-0.333333333333334
"679","88.203.252.101",145775,2018-01-31 16:37:00,2018-01-31 16:43:00,6,1,0,5,5,6,2,1,8,1,1,1,65,5,1,2,0,1,1,"2",2,"   air a  ",1,2,1,0,"A","D",2,"חיפה ","חיפה","HAIFA",2,"חיפה",1,1,1,"Haifa-Bay",6,6,6,5,6,4,6,5.5,5,5.5,32.42,6,6,5,4,4,4,6,4.5,4,4.83333333333333,24.567,"90",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6,6,2,6,6,6,6,8.034,9.535,2.20099523723241,2.35470304725615,2.92149352361846,NA,NA,NA,0,2,0,0,6,6,5,6,6,6,6,NA,NA,"2 Real symbols","1 strong policy","1 treatment","0 weak policy",0,"זיהום אויר ורעש","",0.666666666666667
"680","84.111.14.247",122372,2018-01-31 16:37:00,2018-01-31 16:43:00,6,1,0,NA,NA,NA,5,5,3,1,0,0,60,5,5,1,0,1,0,"2",2,"   waste d  ",2,1,1,0,"A","D",2," חיפה","חיפה","HAIFA",1,"חיפה",1,0,1,"Haifa-Bay",7,7,7,7,7,7,7,7,7,7,17.992,6,6,7,7,7,6,6,7,6.5,6.5,36.443,"09",1,7,2,7,7,1,6,7,6.8,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.57,19.98,2.60786147384678,3.04356960296815,3.51303686341769,2,0,2,NA,NA,NA,2,7,7,1,1,1,7,7,NA,NA,"2 Real symbols","1 strong policy","0 control","0 weak policy",0,"","גמול",0.5
"681","77.125.79.159",248179,2018-01-31 16:37:00,2018-01-31 16:44:00,7,1,1,5,5,6,2,2,5,1,1,NA,29,7,3,2,1,1,1,"1",1," Mobile_air b    ",1,2,1,0,"B","E",3,"ראשון לציון ","ראשון לציון","RISHON LEZION",4,"קרית גת",0,0,0,"Center",4,4,5,4,3,3,4,4.5,3,3.83333333333333,37.564,4,4,5,5,5,5,4,5,5,4.66666666666667,23.535,"009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,4,5,3,3,2.8,2.5,4.987,6.494,1.78959045194322,2.0141027003715,2.52420748793632,NA,NA,NA,0,2,0,0,5,5,1,5,6,4,5,3,3,"1 fake symbols","1 strong policy","1 treatment","0 weak policy",0,"היעדר מחזור","",-0.833333333333333
